workplace_id,n_visits_5y,n_investigations_5y,days_since_last_visit,primary_naics,n_orders_5y,n_stop_work_5y,n_time_unknown_5y,pct_complied_5y,investigation_ratio,target_serious_2023
16322,6,6,309,332410.0,2,0,0,1.0,1.0,0
16332,16,16,37,333310.0,8,0,0,1.0,1.0,0
16338,1,0,1853,332710.0,0,0,0,,0.0,0
16339,2,2,149,333246.0,0,0,0,,1.0,0
16360,8,5,92,332999.0,3,0,0,1.0,0.625,0
16376,2,0,1124,332611.0,4,0,0,1.0,0.0,0
16405,3,3,32,336990.0,1,0,0,1.0,1.0,0
16460,4,3,808,333130.0,1,0,0,1.0,0.75,0
16478,3,2,807,337110.0,4,0,0,1.0,0.6666666666666666,0
16479,2,0,662,326122.0,0,0,0,,0.0,0
16570,1,1,478,331210.0,1,0,0,1.0,1.0,0
16630,3,1,137,332999.0,4,0,0,1.0,0.3333333333333333,0
16690,2,0,101,333248.0,0,0,0,,0.0,0
16701,5,3,249,336990.0,3,0,0,1.0,0.6,0
16817,2,0,789,333247.0,8,0,0,1.0,0.0,0
16839,3,0,229,415190.0,1,0,0,1.0,0.0,0
16875,2,0,212,332710.0,15,0,0,1.0,0.0,0
16894,3,0,137,333248.0,7,0,0,1.0,0.0,0
16933,3,3,254,333310.0,3,0,0,1.0,1.0,0
16935,1,0,1401,333248.0,5,0,0,1.0,0.0,0
16954,7,3,1789,212220.0,4,0,0,1.0,0.42857142857142855,0
16960,19,19,289,333248.0,3,0,0,1.0,1.0,1
16975,2,2,2063,321999.0,1,0,0,1.0,1.0,0
17044,4,4,186,326290.0,3,0,0,1.0,1.0,0
17065,45,40,114,322219.0,58,1,0,0.9827586206896551,0.8888888888888888,0
17083,16,16,521,332118.0,19,2,2,0.8947368421052632,1.0,0
17174,4,3,241,332118.0,1,0,0,1.0,0.75,0
17178,9,9,3,332710.0,2,0,0,1.0,1.0,0
17246,3,0,723,441210.0,14,0,0,1.0,0.0,0
17259,1,0,2160,541310.0,0,0,0,,0.0,0
17262,77,67,25,336110.0,25,0,0,0.96,0.8701298701298701,0
17263,29,28,61,493110.0,11,0,0,1.0,0.9655172413793104,0
17274,27,26,47,336110.0,2,0,0,0.5,0.9629629629629629,0
17285,52,52,26,336110.0,21,1,1,0.9523809523809523,1.0,0
17289,3,2,857,415290.0,0,0,0,,0.6666666666666666,0
17301,63,62,143,336110.0,23,0,0,1.0,0.9841269841269841,0
17317,5,0,409,336110.0,5,0,0,1.0,0.0,0
17325,31,31,24,336110.0,3,0,0,1.0,1.0,0
17329,40,33,12,336110.0,10,0,0,1.0,0.825,0
17337,79,70,2,336110.0,17,1,1,0.9411764705882353,0.8860759493670886,0
17342,7,6,400,336211.0,8,0,0,1.0,0.8571428571428571,0
17345,19,15,93,336211.0,40,0,0,1.0,0.7894736842105263,0
17347,58,40,65,336211.0,46,6,6,0.8695652173913043,0.6896551724137931,0
17358,1,0,2167,416330.0,1,0,0,1.0,0.0,0
17394,13,12,155,321991.0,15,0,0,1.0,0.9230769230769231,1
17406,17,15,191,336211.0,15,2,2,0.8666666666666667,0.8823529411764706,0
17427,6,6,914,336212.0,34,4,4,0.8823529411764706,1.0,1
17497,1,0,1023,332118.0,2,0,0,1.0,0.0,0
17505,12,10,292,326198.0,7,0,0,1.0,0.8333333333333334,0
17516,12,12,570,326220.0,11,0,0,1.0,1.0,0
17519,9,9,624,311821.0,3,0,0,1.0,1.0,0
17530,17,16,23,336360.0,2,0,0,1.0,0.9411764705882353,0
17539,12,12,33,721111.0,0,0,0,,1.0,0
17551,15,12,141,332710.0,22,0,0,1.0,0.8,0
17563,9,7,361,326193.0,9,0,0,1.0,0.7777777777777778,1
17581,11,8,324,326193.0,5,0,0,1.0,0.7272727272727273,0
17608,10,6,381,326193.0,17,4,5,0.7647058823529411,0.6,0
17613,34,28,108,332611.0,19,1,1,0.9473684210526315,0.8235294117647058,0
17617,18,16,179,332710.0,15,0,0,1.0,0.8888888888888888,0
17659,4,4,326,336110.0,1,0,0,1.0,1.0,0
17680,40,19,264,336320.0,2,0,0,1.0,0.475,0
17693,20,20,2,336310.0,6,0,0,1.0,1.0,0
17702,40,36,99,336110.0,31,0,0,1.0,0.9,0
17705,28,28,15,332999.0,1,0,0,0.0,1.0,1
17721,18,16,184,336370.0,7,0,0,1.0,0.8888888888888888,0
17753,8,3,64,111411.0,2,0,0,1.0,0.375,0
17754,14,14,284,326220.0,19,0,0,1.0,1.0,0
17755,9,9,290,336360.0,4,0,0,1.0,1.0,0
17760,11,10,84,336370.0,23,1,1,0.9565217391304348,0.9090909090909091,0
17765,19,17,275,326193.0,5,0,0,1.0,0.8947368421052632,0
17767,2,1,1835,336110.0,0,0,0,,0.5,0
17769,6,6,333,326193.0,0,0,0,,1.0,0
17787,51,49,46,332118.0,52,0,0,1.0,0.9607843137254902,0
17829,11,8,290,336120.0,9,0,0,1.0,0.7272727272727273,0
17832,11,8,264,336360.0,3,0,0,1.0,0.7272727272727273,0
17862,26,23,17,326193.0,8,0,0,1.0,0.8846153846153846,0
17864,5,4,150,332999.0,0,0,0,,0.8,0
17874,6,6,88,332710.0,5,0,0,1.0,1.0,0
17883,141,111,61,336510.0,117,4,4,0.9572649572649573,0.7872340425531915,1
17886,7,7,487,336110.0,7,0,0,1.0,1.0,0
17900,5,4,718,488210.0,4,0,0,1.0,0.8,0
17901,2,0,1563,332720.0,7,0,0,1.0,0.0,0
17906,3,1,185,336611.0,0,0,0,,0.3333333333333333,1
18173,54,42,45,335990.0,179,15,34,0.9162011173184358,0.7777777777777778,0
18184,1,1,1895,335990.0,7,0,0,1.0,1.0,0
18189,9,3,31,332810.0,2,0,0,1.0,0.3333333333333333,0
18198,7,6,409,333413.0,8,0,0,1.0,0.8571428571428571,0
18236,4,4,109,332410.0,0,0,0,,1.0,0
18238,4,4,318,321920.0,0,0,0,,1.0,0
18297,7,4,47,335990.0,15,0,0,1.0,0.5714285714285714,0
18311,6,4,190,336211.0,11,0,0,1.0,0.6666666666666666,0
18346,1,1,620,911110.0,0,0,0,,1.0,0
18503,4,1,999,334290.0,2,0,0,1.0,0.25,0
18535,8,8,471,335311.0,4,2,2,0.5,1.0,0
18575,24,23,170,335311.0,12,0,0,1.0,0.9583333333333334,0
18580,21,21,409,332999.0,1,0,0,1.0,1.0,0
18586,16,14,100,335990.0,9,1,1,0.8888888888888888,0.875,0
18604,7,7,158,335311.0,3,0,0,1.0,1.0,0
18638,3,3,766,332710.0,0,0,0,,1.0,1
18646,3,2,360,333990.0,4,0,0,1.0,0.6666666666666666,0
18663,40,34,193,335311.0,40,0,0,1.0,0.85,0
18690,1,0,30,335311.0,0,0,0,,0.0,0
18698,3,0,1176,326122.0,3,0,0,1.0,0.0,0
18759,11,8,562,335315.0,11,0,0,1.0,0.7272727272727273,0
18765,6,6,25,332619.0,8,0,0,1.0,1.0,0
18769,2,0,53,441110.0,0,0,0,,0.0,0
18795,4,4,243,334110.0,7,0,0,1.0,1.0,0
18910,9,6,528,335930.0,24,7,7,0.6666666666666666,0.6666666666666666,0
19004,8,8,243,336990.0,14,0,0,1.0,1.0,0
19037,4,1,1948,441320.0,21,3,3,0.8571428571428571,0.25,0
19073,2,2,1521,335120.0,0,0,0,,1.0,0
19087,6,6,821,335311.0,5,0,0,1.0,1.0,0
19112,8,8,987,327310.0,0,0,0,,1.0,0
19116,24,9,604,327310.0,41,1,1,0.975609756097561,0.375,1
19124,5,3,549,327410.0,1,0,0,1.0,0.6,0
19136,2,2,465,327320.0,1,0,0,1.0,1.0,0
19178,2,2,767,327320.0,3,0,0,1.0,1.0,0
19188,2,2,1837,236220.0,1,0,0,1.0,1.0,0
19224,23,22,101,327390.0,12,0,0,1.0,0.9565217391304348,0
19225,19,17,26,327390.0,28,2,2,0.9285714285714286,0.8947368421052632,0
19274,17,16,242,327330.0,24,1,1,0.9583333333333334,0.9411764705882353,0
19276,22,21,557,327390.0,52,9,8,0.8269230769230769,0.9545454545454546,0
19282,1,0,583,327390.0,1,0,0,1.0,0.0,1
19294,7,3,597,327390.0,38,0,0,1.0,0.42857142857142855,0
19295,22,19,554,327390.0,10,0,0,1.0,0.8636363636363636,0
19351,27,0,162,327390.0,1,0,0,1.0,0.0,0
19358,9,9,305,238120.0,18,0,0,1.0,1.0,0
19409,8,8,205,327320.0,20,3,3,0.85,1.0,0
19452,1,0,2018,327320.0,0,0,0,,0.0,0
19524,6,0,598,327320.0,21,0,0,1.0,0.0,1
19540,7,7,180,327320.0,11,0,0,1.0,1.0,0
19561,9,7,470,327320.0,2,0,0,1.0,0.7777777777777778,0
19619,26,16,214,327990.0,27,2,2,0.9259259259259259,0.6153846153846154,0
19727,6,3,458,212316.0,5,0,0,1.0,0.5,0
19740,8,8,317,327310.0,2,1,1,0.5,1.0,0
19746,3,0,1676,327990.0,17,4,4,0.7647058823529411,0.0,0
19761,2,2,681,339990.0,2,0,0,1.0,1.0,0
19828,2,0,39,453999.0,5,0,0,1.0,0.0,0
19841,31,22,66,321216.0,24,0,0,1.0,0.7096774193548387,0
19848,7,7,360,325220.0,0,0,0,,1.0,0
19923,2,0,169,444190.0,19,0,0,1.0,0.0,0
19951,1,1,1083,327215.0,4,0,0,1.0,1.0,0
19952,14,12,269,336390.0,23,1,1,0.9565217391304348,0.8571428571428571,0
19959,8,7,274,331313.0,17,0,0,1.0,0.875,0
19982,7,5,39,419120.0,12,1,1,0.9166666666666666,0.7142857142857143,0
19988,5,5,800,332999.0,4,0,0,1.0,1.0,0
20030,13,12,129,327910.0,16,0,0,1.0,0.9230769230769231,1
20037,2,2,565,327910.0,1,0,0,1.0,1.0,0
20043,2,2,1933,327910.0,0,0,0,,1.0,0
20092,21,18,79,324110.0,4,0,0,1.0,0.8571428571428571,0
20113,4,4,589,324110.0,1,0,0,1.0,1.0,0
20135,1,0,1740,324110.0,13,0,0,1.0,0.0,0
20139,14,12,241,324110.0,1,0,0,1.0,0.8571428571428571,0
20150,6,1,897,212323.0,6,2,2,0.6666666666666666,0.16666666666666666,0
20162,7,0,67,212323.0,11,0,0,1.0,0.0,0
20186,1,1,1970,238990.0,0,0,0,,1.0,0
20215,10,7,255,325314.0,7,0,0,1.0,0.7,0
20376,16,14,89,339110.0,7,0,0,1.0,0.875,0
20402,24,24,173,325410.0,7,2,2,0.7142857142857143,1.0,0
20410,1,0,149,115210.0,0,0,0,,0.0,0
20416,18,18,136,325410.0,10,0,0,1.0,1.0,0
20418,10,9,220,325410.0,1,0,0,1.0,0.9,0
20420,5,2,410,316990.0,5,0,0,1.0,0.4,0
20433,2,1,563,325999.0,10,0,0,1.0,0.5,0
20449,4,4,778,325510.0,0,0,0,,1.0,0
20473,10,10,78,325510.0,13,0,0,1.0,1.0,0
20530,1,0,1816,445310.0,0,0,0,,0.0,0
20537,3,3,698,811121.0,4,0,0,1.0,1.0,0
20580,1,1,431,325510.0,0,0,0,,1.0,0
20634,5,4,144,325610.0,16,0,0,1.0,0.8,0
20667,12,11,74,324190.0,6,0,0,1.0,0.9166666666666666,0
20686,10,6,289,326198.0,3,0,0,1.0,0.6,0
20695,4,1,341,221310.0,0,0,0,,0.25,0
20721,2,0,187,325999.0,1,0,0,1.0,0.0,0
20787,2,2,325,211110.0,1,0,0,1.0,1.0,0
20788,3,3,556,325510.0,1,0,0,1.0,1.0,0
20791,38,32,193,325999.0,11,0,0,1.0,0.8421052631578947,0
20811,21,18,15,325510.0,13,1,1,0.8461538461538461,0.8571428571428571,0
20833,5,4,359,325999.0,4,0,0,1.0,0.8,0
20916,2,2,1285,325520.0,0,0,0,,1.0,1
20962,14,14,18,339990.0,18,3,6,0.8333333333333334,1.0,0
21052,9,1,36,493110.0,29,0,0,1.0,0.1111111111111111,0
21159,5,5,484,339110.0,13,1,1,0.9230769230769231,1.0,0
21285,1,1,773,446130.0,0,0,0,,1.0,0
21542,7,7,115,624220.0,0,0,0,,1.0,0
21577,11,11,331,913910.0,5,0,0,1.0,1.0,0
21583,18,13,170,339910.0,42,2,2,0.9285714285714286,0.7222222222222222,0
21613,2,2,667,315220.0,1,0,0,1.0,1.0,0
21657,5,4,166,339990.0,3,0,0,1.0,0.8,0
21665,36,34,17,326193.0,38,0,0,1.0,0.9444444444444444,0
21678,14,13,274,326111.0,8,0,0,1.0,0.9285714285714286,0
21720,1,1,344,325991.0,0,0,0,,1.0,0
21729,9,7,263,326198.0,6,0,0,1.0,0.7777777777777778,0
21730,6,5,283,326198.0,3,0,0,1.0,0.8333333333333334,0
21737,1,1,1647,326193.0,0,0,0,,1.0,0
21741,4,0,53,326111.0,11,0,0,1.0,0.0,0
21821,12,12,31,326193.0,4,0,0,1.0,1.0,0
21822,1,1,2158,326160.0,0,0,0,,1.0,0
21843,23,22,310,325210.0,21,0,0,1.0,0.9565217391304348,0
21845,16,16,121,326193.0,12,2,2,0.8333333333333334,1.0,0
21860,3,3,289,326193.0,5,1,2,0.8,1.0,0
21868,3,3,555,321920.0,8,0,0,1.0,1.0,0
21880,23,23,66,335930.0,9,0,0,1.0,1.0,0
21909,7,7,487,326122.0,6,1,1,0.8333333333333334,1.0,0
21949,7,5,67,339990.0,1,0,0,1.0,0.7142857142857143,0
21957,1,0,2151,326198.0,2,0,0,1.0,0.0,0
21960,21,21,348,326140.0,6,1,1,0.8333333333333334,1.0,0
21972,33,25,21,326122.0,89,0,0,1.0,0.7575757575757576,1
21982,29,26,120,326111.0,26,2,1,0.9230769230769231,0.896551724137931,0
22037,12,12,654,326198.0,4,0,0,1.0,1.0,0
22068,6,4,1353,326193.0,24,3,3,0.8333333333333334,0.6666666666666666,0
22069,1,0,1927,326193.0,0,0,0,,0.0,0
22084,3,3,537,326193.0,18,0,0,1.0,1.0,0
22092,2,2,1275,326193.0,2,0,0,1.0,1.0,0
22130,8,5,305,326122.0,23,0,0,1.0,0.625,0
22156,9,4,178,326193.0,2,0,0,1.0,0.4444444444444444,0
22173,7,7,817,326193.0,14,0,0,1.0,1.0,0
22240,2,0,1415,326198.0,2,0,0,1.0,0.0,0
22350,10,7,12,326193.0,14,1,1,0.9285714285714286,0.7,0
22356,7,4,582,326193.0,3,0,0,1.0,0.5714285714285714,0
22429,18,18,95,336390.0,9,0,0,1.0,1.0,0
22459,6,1,1192,322230.0,21,0,0,1.0,0.16666666666666666,0
22475,4,4,317,453999.0,0,0,0,,1.0,0
22485,9,4,325,339990.0,49,0,0,1.0,0.4444444444444444,0
22572,1,0,1843,333413.0,9,0,0,1.0,0.0,0
22611,7,7,31,332329.0,31,4,4,0.8709677419354839,1.0,0
22882,7,3,37,339990.0,31,4,4,0.8709677419354839,0.42857142857142855,0
22901,18,15,22,336360.0,7,0,0,1.0,0.8333333333333334,0
23006,1,1,570,332810.0,0,0,0,,1.0,0
23021,3,3,247,418990.0,2,0,0,1.0,1.0,0
23689,4,4,2013,237310.0,5,0,0,1.0,1.0,0
23742,3,1,1058,237310.0,5,0,0,1.0,0.3333333333333333,0
23815,6,2,710,237310.0,18,1,1,0.9444444444444444,0.3333333333333333,0
23972,11,1,270,212220.0,64,5,6,0.921875,0.09090909090909091,1
24049,3,2,1311,238140.0,1,0,0,1.0,0.6666666666666666,0
24374,2,0,1670,221121.0,0,0,0,,0.0,0
24396,1,1,296,238220.0,0,0,0,,1.0,0
24419,3,0,1401,332311.0,9,1,1,0.8888888888888888,0.0,0
24437,6,1,25,238990.0,13,0,0,1.0,0.16666666666666666,0
24499,2,2,318,238210.0,5,0,0,1.0,1.0,0
24671,2,0,1171,561730.0,0,0,0,,0.0,0
24795,7,4,207,811111.0,13,3,3,0.7692307692307693,0.5714285714285714,0
25248,2,1,94,532490.0,0,0,0,,0.5,0
25262,1,1,703,238120.0,0,0,0,,1.0,0
25410,3,3,1010,238310.0,3,0,0,1.0,1.0,0
25616,4,3,211,339990.0,6,0,0,1.0,0.75,1
25656,3,3,569,332999.0,2,0,0,1.0,1.0,0
25739,1,1,17,238150.0,3,0,0,1.0,1.0,0
25832,4,2,1431,212220.0,0,0,0,,0.5,0
25889,2,2,1205,562210.0,0,0,0,,1.0,0
25955,1,0,346,493110.0,0,0,0,,0.0,0
25956,2,0,955,237310.0,11,0,0,1.0,0.0,0
26125,8,6,354,562920.0,21,0,0,1.0,0.75,1
26261,2,1,235,492110.0,6,0,0,1.0,0.5,0
26311,3,0,502,562110.0,1,0,0,1.0,0.0,0
26426,1,0,281,113312.0,0,0,0,,0.0,0
26615,27,27,22,485110.0,4,0,0,1.0,1.0,0
26632,5,5,544,913910.0,0,0,0,,1.0,0
26642,1,0,1299,485410.0,0,0,0,,0.0,0
26657,2,2,513,485110.0,0,0,0,,1.0,0
26661,11,11,31,913910.0,0,0,0,,1.0,0
26666,4,4,646,485110.0,0,0,0,,1.0,0
26669,8,8,899,485110.0,0,0,0,,1.0,0
26673,8,8,264,485110.0,3,0,0,1.0,1.0,0
26674,9,9,127,485110.0,1,0,0,1.0,1.0,0
26675,13,13,312,485110.0,2,0,0,1.0,1.0,0
26719,4,4,1005,812210.0,1,0,0,1.0,1.0,0
26883,2,1,2081,811199.0,6,1,1,0.8333333333333334,0.5,0
27130,62,31,15,212220.0,164,23,23,0.8597560975609756,0.5,1
27198,3,3,57,115110.0,2,0,0,1.0,1.0,0
27241,3,3,620,811210.0,0,0,0,,1.0,0
27244,8,6,29,493110.0,4,0,0,1.0,0.75,0
27303,7,5,872,484110.0,0,0,0,,0.7142857142857143,0
27319,1,1,856,453910.0,0,0,0,,1.0,0
27379,7,6,40,493110.0,6,0,0,1.0,0.8571428571428571,0
27507,8,7,38,413190.0,3,0,0,1.0,0.875,1
27550,9,7,269,493190.0,0,0,0,,0.7777777777777778,0
27567,22,22,3,484121.0,6,2,2,0.6666666666666666,1.0,0
27591,1,0,590,413210.0,4,0,0,1.0,0.0,0
27717,29,27,122,413220.0,1,0,0,1.0,0.9310344827586207,0
27779,1,0,1263,811111.0,10,0,0,1.0,0.0,0
27801,5,4,193,493120.0,3,0,0,1.0,0.8,0
27852,1,1,31,493110.0,0,0,0,,1.0,0
27926,2,1,1418,445120.0,0,0,0,,0.5,0
28075,5,0,577,418220.0,6,0,0,1.0,0.0,0
28110,12,12,39,713999.0,8,2,3,0.75,1.0,0
28190,31,19,201,212220.0,24,2,2,0.875,0.6129032258064516,0
28191,21,16,16,212220.0,36,2,2,0.9444444444444444,0.7619047619047619,0
28193,10,2,1836,212220.0,16,0,0,1.0,0.2,0
28196,72,38,66,212233.0,138,13,13,0.9057971014492754,0.5277777777777778,1
28204,2,1,78,221122.0,1,0,0,1.0,0.5,0
28241,12,7,233,221111.0,0,0,0,,0.5833333333333334,0
28338,3,0,1786,237130.0,7,0,0,1.0,0.0,0
28346,4,0,506,221111.0,24,0,0,1.0,0.0,1
28363,32,30,219,221113.0,5,1,1,0.8,0.9375,0
28433,1,1,1710,221122.0,0,0,0,,1.0,0
28436,5,1,373,221121.0,3,0,0,1.0,0.2,0
28469,4,0,236,221122.0,0,0,0,,0.0,0
28519,6,6,444,221210.0,3,0,0,1.0,1.0,0
28533,1,1,1943,221210.0,0,0,0,,1.0,0
28610,3,3,800,221310.0,0,0,0,,1.0,0
28636,2,0,1634,221310.0,0,0,0,,0.0,0
28749,1,0,1935,221310.0,0,0,0,,0.0,0
28769,8,8,351,485110.0,2,0,0,1.0,1.0,0
28772,1,1,529,221310.0,0,0,0,,1.0,0
28795,2,2,487,221310.0,1,0,0,1.0,1.0,0
28836,1,1,1649,221320.0,0,0,0,,1.0,0
28840,4,4,228,221320.0,1,0,0,1.0,1.0,0
28847,3,2,309,913910.0,1,0,0,1.0,0.6666666666666666,0
28857,12,12,10,221310.0,1,0,0,1.0,1.0,0
28899,3,1,1093,221310.0,1,0,0,1.0,0.3333333333333333,0
28985,1,0,47,912910.0,3,0,0,1.0,0.0,0
29510,13,12,324,324110.0,4,0,0,1.0,0.9230769230769231,0
29595,2,2,1765,412110.0,0,0,0,,1.0,0
29679,18,16,605,493110.0,4,0,0,1.0,0.8888888888888888,0
29802,2,2,145,414510.0,0,0,0,,1.0,0
29864,4,4,666,484229.0,3,0,0,1.0,1.0,0
29934,14,14,103,413110.0,5,1,1,0.8,1.0,0
30101,45,44,25,493110.0,2,0,0,1.0,0.9777777777777777,0
30206,12,12,87,493120.0,2,0,0,1.0,1.0,0
30220,6,0,201,411190.0,3,0,0,1.0,0.0,0
30267,1,0,918,413160.0,7,0,0,1.0,0.0,0
30450,7,1,24,452991.0,20,0,0,1.0,0.14285714285714285,0
30467,10,10,10,311990.0,7,0,0,1.0,1.0,0
30563,12,9,71,332710.0,42,0,0,1.0,0.75,0
30656,4,3,102,326198.0,3,0,0,1.0,0.75,1
30690,1,0,2098,419120.0,9,2,2,0.7777777777777778,0.0,0
30733,10,9,347,332999.0,8,0,0,1.0,0.9,0
30846,5,0,88,337126.0,9,0,0,1.0,0.0,0
30919,6,5,507,326198.0,9,0,0,1.0,0.8333333333333334,0
31005,11,11,690,326193.0,14,0,0,1.0,1.0,0
31141,14,13,75,452999.0,29,1,1,0.9655172413793104,0.9285714285714286,0
31189,15,15,694,325999.0,11,1,0,0.9090909090909091,1.0,1
31260,2,2,534,441310.0,3,0,0,1.0,1.0,0
31280,9,9,571,452991.0,2,0,0,1.0,1.0,0
31300,4,3,360,416110.0,2,0,0,1.0,0.75,0
31323,1,0,1684,452991.0,1,0,0,1.0,0.0,0
31354,9,0,236,415290.0,4,0,0,1.0,0.0,0
31391,1,0,2096,452910.0,0,0,0,,0.0,0
31418,1,0,283,493190.0,1,0,0,1.0,0.0,0
31465,4,4,171,333416.0,2,0,0,1.0,1.0,0
31471,10,4,212,541380.0,6,0,0,1.0,0.4,0
31477,2,2,702,416110.0,9,0,0,1.0,1.0,0
31536,2,0,410,624190.0,6,1,1,0.6666666666666666,0.0,0
31720,1,0,1839,416310.0,4,0,0,1.0,0.0,0
31909,1,0,1219,811411.0,3,0,0,1.0,0.0,0
32059,9,8,122,336990.0,10,0,0,1.0,0.8888888888888888,0
32092,2,0,515,561110.0,27,0,0,1.0,0.0,0
32139,2,0,717,441210.0,3,1,1,0.6666666666666666,0.0,0
32147,3,3,1195,441220.0,0,0,0,,1.0,0
32188,1,1,690,115110.0,0,0,0,,1.0,0
32344,5,0,912,333120.0,10,3,3,0.7,0.0,1
32482,3,1,191,484121.0,1,0,0,1.0,0.3333333333333333,0
32492,11,10,93,115210.0,8,0,0,1.0,0.9090909090909091,0
32603,1,1,95,453999.0,0,0,0,,1.0,0
32651,2,0,1807,417990.0,12,0,0,1.0,0.0,0
32690,1,0,680,325320.0,1,0,0,1.0,0.0,0
32711,2,0,688,452999.0,5,0,0,1.0,0.0,0
32802,3,3,108,444190.0,2,0,0,1.0,1.0,0
32804,3,3,157,541990.0,0,0,0,,1.0,0
32865,5,5,633,441310.0,2,0,0,1.0,1.0,0
32972,3,2,150,561310.0,0,0,0,,0.6666666666666666,0
32986,1,0,18,333120.0,0,0,0,,0.0,1
33123,1,0,1208,811199.0,7,0,0,1.0,0.0,0
33240,1,1,711,418990.0,1,0,0,1.0,1.0,1
33307,3,1,12,448199.0,3,0,0,1.0,0.3333333333333333,0
33311,1,0,779,493110.0,0,0,0,,0.0,0
33336,37,33,58,493110.0,19,0,0,1.0,0.8918918918918919,0
33369,5,2,136,326122.0,27,2,8,0.9259259259259259,0.4,0
33381,13,8,96,311811.0,4,1,1,0.75,0.6153846153846154,0
33394,1,0,2133,314910.0,4,0,0,1.0,0.0,1
33401,35,34,156,326198.0,10,0,0,1.0,0.9714285714285714,0
33434,6,6,577,238299.0,8,0,0,1.0,1.0,0
33479,3,1,474,416120.0,10,0,0,1.0,0.3333333333333333,1
33688,12,12,1027,331210.0,3,0,0,1.0,1.0,0
33860,12,1,236,444110.0,13,1,1,0.9230769230769231,0.08333333333333333,0
33867,3,0,628,416310.0,5,0,0,1.0,0.0,0
33974,6,0,1739,417210.0,14,0,0,1.0,0.0,0
34031,4,4,359,113311.0,15,0,0,1.0,1.0,0
34040,6,5,298,444130.0,2,0,0,1.0,0.8333333333333334,0
34104,4,2,591,332321.0,5,0,0,1.0,0.5,0
34129,2,2,939,444130.0,6,0,0,1.0,1.0,0
34166,2,2,2018,444110.0,3,0,0,1.0,1.0,1
34189,3,0,323,414390.0,6,0,0,1.0,0.0,0
34255,1,0,52,444190.0,0,0,0,,0.0,0
34262,2,1,968,444130.0,1,0,0,1.0,0.5,0
34342,1,0,1502,444110.0,0,0,0,,0.0,0
34361,3,0,66,442298.0,3,0,0,1.0,0.0,0
34374,1,1,122,416330.0,0,0,0,,1.0,0
34431,1,0,1214,321212.0,0,0,0,,0.0,0
34486,1,1,1326,416320.0,3,0,0,1.0,1.0,0
34549,1,1,681,441120.0,0,0,0,,1.0,0
34664,9,9,1247,327320.0,0,0,0,,1.0,0
34687,12,5,319,562920.0,8,0,0,1.0,0.4166666666666667,0
34689,11,0,80,444110.0,10,0,0,1.0,0.0,0
34757,23,21,165,562920.0,23,0,0,1.0,0.9130434782608695,1
34762,5,5,232,441310.0,8,1,1,0.875,1.0,0
34767,20,20,249,339990.0,8,1,1,0.875,1.0,0
34800,9,9,163,562920.0,20,1,1,0.95,1.0,0
34821,3,2,1852,722512.0,2,0,0,1.0,0.6666666666666666,0
34822,2,2,79,418110.0,0,0,0,,1.0,0
34836,6,3,93,562920.0,21,0,0,1.0,0.5,0
34843,20,19,240,418990.0,40,3,3,0.925,0.95,1
34846,2,2,1618,562920.0,2,0,0,1.0,1.0,0
35073,6,4,24,339990.0,28,2,2,0.8928571428571429,0.6666666666666666,0
35139,5,5,633,562920.0,3,0,0,1.0,1.0,0
35167,4,1,60,562110.0,0,0,0,,0.25,0
35323,4,0,212,453999.0,0,0,0,,0.0,0
35369,10,4,655,418410.0,3,0,0,1.0,0.4,0
35514,3,2,395,913910.0,0,0,0,,0.6666666666666666,0
35515,15,12,530,441120.0,20,0,0,1.0,0.8,0
35836,2,1,1746,311814.0,14,3,3,0.7857142857142857,0.5,1
36035,3,2,157,115210.0,2,0,0,1.0,0.6666666666666666,0
36064,3,3,834,411190.0,5,0,0,1.0,1.0,0
36080,29,25,130,326198.0,65,2,2,0.9692307692307692,0.8620689655172413,0
36198,2,2,1683,445110.0,3,0,0,1.0,1.0,0
36206,2,1,606,445110.0,0,0,0,,0.5,0
36220,1,0,699,445110.0,0,0,0,,0.0,0
36241,6,6,1531,445110.0,1,0,0,1.0,1.0,0
36251,4,4,206,445110.0,0,0,0,,1.0,0
36258,9,9,333,445110.0,15,6,6,0.6,1.0,0
36266,15,6,254,445110.0,17,0,0,1.0,0.4,0
36267,1,0,2180,445110.0,0,0,0,,0.0,0
36269,6,2,144,445110.0,9,0,0,1.0,0.3333333333333333,0
36288,3,1,186,445110.0,3,0,0,1.0,0.3333333333333333,0
36317,1,0,848,445110.0,1,0,0,1.0,0.0,0
36363,8,4,326,445110.0,5,0,0,1.0,0.5,0
36399,7,7,198,445110.0,11,0,0,1.0,1.0,0
36436,7,4,120,445110.0,7,1,1,0.8571428571428571,0.5714285714285714,0
36438,8,4,358,445110.0,10,0,0,1.0,0.5,0
36468,1,0,974,445110.0,0,0,0,,0.0,0
36473,62,60,359,493190.0,15,1,1,0.9333333333333333,0.967741935483871,0
36477,2,1,347,445110.0,5,0,0,1.0,0.5,0
36487,6,2,214,445110.0,3,0,0,1.0,0.3333333333333333,0
36489,3,2,653,445110.0,0,0,0,,0.6666666666666666,0
36521,2,0,179,445110.0,0,0,0,,0.0,0
36522,16,5,122,445110.0,12,1,1,0.9166666666666666,0.3125,0
36528,3,1,170,445110.0,6,0,0,1.0,0.3333333333333333,0
36543,1,0,964,445110.0,0,0,0,,0.0,0
36568,1,0,946,445110.0,0,0,0,,0.0,0
